GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,at,ch,dt,ebit,fincf,ivncf,ni,oancf,tfva,costat
003226,20151231,2015,INDL,C,D,STD,USD,166574.0000,2295.0000,52621,16196.0000,-8429.0000,-11964.0000,8163.0000,18778.0000,225.0000,A
003226,20161231,2016,INDL,C,D,STD,USD,180500.0000,3301.0000,61046,16920.0000,151.0000,-18385.0000,8695.0000,19240.0000,,A
003226,20171231,2017,INDL,C,D,STD,USD,186949.0000,3428.0000,64556,17795.0000,-7572.0000,-13704.0000,22714.0000,21403.0000,,A
003231,20101231,2010,INDL,C,D,STD,USD,53667.0000,668.0000,,811.0000,-6026.0000,1206.0000,277.0000,1286.0000,8381.0000,A
003231,20111231,2011,INDL,C,D,STD,USD,61008.0000,982.0000,,1082.0000,1526.0000,-955.0000,393.0000,902.0000,10979.0000,A
003231,20121231,2012,INDL,C,D,STD,USD,65359.0000,1395.0000,,1088.0000,3962.0000,-3738.0000,521.0000,754.0000,11164.0000,A
003231,20131231,2013,INDL,C,D,STD,USD,65227.0000,1140.0000,,1101.0000,-93.0000,1174.0000,541.0000,836.0000,9918.0000,A
003231,20141231,2014,INDL,C,D,STD,USD,69190.0000,1026.0000,,1165.0000,2724.0000,-3743.0000,593.0000,639.0000,9108.0000,A
003231,20151231,2015,INDL,C,D,STD,USD,71877.0000,1157.0000,,1253.0000,2469.0000,-3255.0000,521.0000,862.0000,11431.0000,A
003231,20161231,2016,INDL,C,D,STD,USD,72978.0000,1249.0000,,1308.0000,848.0000,-270.0000,477.0000,493.0000,11285.0000,A
003231,20171231,2017,INDL,C,D,STD,USD,71567.0000,1438.0000,,1987.5000,,,743.0000,,,A
003238,20101231,2010,INDL,C,D,STD,USD,18502.3390,328.4640,,485.4730,-19.8820,-654.4540,221.7100,671.1770,7382.9090,A
003238,20111231,2011,INDL,C,D,STD,USD,20649.3670,465.8280,,537.5300,1834.3500,-2184.8350,256.3430,407.3610,9335.5760,A
003238,20121231,2012,INDL,C,D,STD,USD,22159.5890,573.0660,,547.0490,1039.9990,-1160.8370,269.3290,383.1120,9641.4320,A
003238,20131231,2013,INDL,C,D,STD,USD,23072.0360,518.4200,,540.1050,842.4160,-713.6600,260.9610,360.9330,9012.7760,A
003238,20141231,2014,INDL,C,D,STD,USD,23994.2800,467.4880,,548.0720,533.0490,-1062.6820,261.7540,360.8360,9615.8030,A
003238,20151231,2015,INDL,C,D,STD,USD,24604.9620,464.4110,,552.0900,308.3410,-1195.4020,263.7300,289.0630,9878.9560,A
003238,20161231,2016,INDL,C,D,STD,USD,25641.4240,494.6900,,581.1000,652.5620,-805.2130,275.3910,432.3670,9755.3380,A
003238,20171231,2017,INDL,C,D,STD,USD,24833.4150,438.4390,,687.5890,,,319.3830,,,A
003243,20101231,2010,INDL,C,D,STD,USD,1913902.0000,27972.0000,381183,29677.0000,-77428.0000,43337.0000,10602.0000,35900.0000,714203.0000,A
003243,20111231,2011,INDL,C,D,STD,USD,1873878.0000,28701.0000,323505,31005.0000,-56646.0000,11266.0000,11067.0000,47410.0000,727711.0000,A
003243,20121231,2012,INDL,C,D,STD,USD,1864660.0000,36453.0000,239463,28175.0000,-25364.0000,18571.0000,7541.0000,14271.0000,796509.0000,A
003243,20131231,2013,INDL,C,D,STD,USD,1880382.0000,29885.0000,221116,30388.0000,30896.0000,-93306.0000,13673.0000,57400.0000,733495.0000,A
003243,20141231,2014,INDL,C,D,STD,USD,1842530.0000,32108.0000,223080,27811.0000,-70270.0000,29491.0000,7313.0000,45434.0000,759386.0000,A
003243,20151231,2015,INDL,C,D,STD,USD,1731210.0000,20900.0000,201275,32167.0000,-64773.0000,14883.0000,17242.0000,39737.0000,696237.0000,A
003243,20161231,2016,INDL,C,D,STD,USD,1792077.0000,23043.0000,206178,29373.0000,28292.0000,-79588.0000,14912.0000,53932.0000,687502.0000,A
003246,20100831,2010,INDL,C,D,STD,USD,3706.1530,399.3130,1227.87,-129.0980,84.6170,-133.6120,-205.3440,44.9100,431.6140,A
003246,20110831,2011,INDL,C,D,STD,USD,3683.1310,222.3900,1226.405,102.9490,-147.0140,-61.5280,-129.6170,27.7470,256.0540,A
003246,20120831,2012,INDL,C,D,STD,USD,3441.2460,262.4220,1161.325,232.8960,-121.7390,-27.4400,207.4840,195.9930,227.2660,A
003246,20130831,2013,INDL,C,D,STD,USD,3494.8010,378.7700,1284.042,198.4840,15.0300,-46.1360,77.3150,147.7320,240.6570,A
003246,20140831,2014,INDL,C,D,STD,USD,3688.5200,434.9250,1289.047,229.7250,-34.3970,-47.2610,115.5510,136.9400,203.3870,A
003246,20150831,2015,INDL,C,D,STD,USD,3372.3020,485.3230,1287.992,291.1270,-180.6910,-76.8240,141.6340,313.4610,277.2930,A
003246,20160831,2016,INDL,C,D,STD,USD,3130.8690,517.5440,1071.417,198.9290,-377.7170,-175.6470,54.7620,586.8650,281.4950,A
003246,20170831,2017,INDL,C,D,STD,USD,2975.1310,252.5950,824.762,119.8870,-324.4930,-113.7150,46.3320,174.4720,45.6870,A
003275,20101231,2010,INDL,C,D,STD,USD,109.0700,16.7880,2.401,15.6140,-4.8890,-9.2980,9.7150,9.7260,35.9110,A
003275,20111231,2011,INDL,C,D,STD,USD,116.6590,22.5160,2.002,18.7870,-5.1850,-3.1200,9.7980,14.0670,24.3490,A
003275,20121231,2012,INDL,C,D,STD,USD,112.5350,17.8700,1.575,3.3960,-7.9240,3.0350,2.2380,0.2000,23.5760,A
003275,20131231,2013,INDL,C,D,STD,USD,103.5330,20.0590,1.118,8.1550,-4.3900,5.7750,-0.9580,0.7730,15.6550,A
003275,20141231,2014,INDL,C,D,STD,USD,100.2860,13.7370,0.628,3.5310,-6.3010,-12.0480,1.9620,12.1720,17.2160,A
003275,20151231,2015,INDL,C,D,STD,USD,87.9160,9.8130,0.104,-11.8610,-6.0060,1.3950,-9.6480,0.8400,13.4660,A
003275,20161231,2016,INDL,C,D,STD,USD,73.1770,10.4430,0,-8.6060,-4.8980,4.4350,-8.1140,1.2150,9.6560,A
003278,20101231,2010,INDL,C,D,STD,USD,10327.0000,911.0000,7017,600.0000,380.0000,-1603.0000,54.0000,1640.0000,1.0000,A
003278,20111231,2011,INDL,C,D,STD,USD,12938.0000,534.0000,8769,567.0000,424.0000,-2373.0000,-29.0000,1578.0000,28.0000,A
003278,20121231,2012,INDL,C,D,STD,USD,15218.0000,606.0000,9711,915.0000,250.0000,-2073.0000,290.0000,1889.0000,3.0000,A
003278,20131231,2013,INDL,C,D,STD,USD,16284.0000,693.0000,10731,875.0000,76.0000,-2234.0000,16.0000,2253.0000,7.0000,A
003278,20141231,2014,INDL,C,D,STD,USD,16969.0000,624.0000,11536,971.0000,182.0000,-2807.0000,245.0000,2579.0000,6.0000,A
003278,20151231,2015,INDL,C,D,STD,USD,17634.0000,452.0000,12321,914.0000,115.0000,-2830.0000,313.0000,2584.0000,18.0000,A
003278,20161231,2016,INDL,C,D,STD,USD,17643.0000,490.0000,12401,859.0000,-438.0000,-2149.0000,163.0000,2629.0000,15.0000,A
003310,20110331,2010,INDL,C,D,STD,USD,12414.0000,3049.0000,1551,1261.0000,-320.0000,-684.0000,827.0000,1381.0000,2210.0000,A
003310,20120331,2011,INDL,C,D,STD,USD,11997.0000,2679.0000,1301,1450.0000,-1330.0000,-451.0000,951.0000,1478.0000,1403.0000,A
003310,20130331,2012,INDL,C,D,STD,USD,11811.0000,2593.0000,1290,1365.0000,-938.0000,-473.0000,955.0000,1408.0000,1300.0000,A
003310,20140331,2013,INDL,C,D,STD,USD,12016.0000,3252.0000,1766,1301.0000,-421.0000,5.0000,914.0000,1013.0000,1287.0000,A
003310,20150331,2014,INDL,C,D,STD,USD,10979.0000,2804.0000,1263,1225.0000,-977.0000,79.0000,846.0000,982.0000,754.0000,A
003310,20160331,2015,INDL,C,D,STD,USD,11204.0000,2812.0000,1953,1167.0000,-443.0000,-595.0000,783.0000,1022.0000,619.0000,A
003310,20170331,2016,INDL,C,D,STD,USD,12610.0000,2771.0000,2791,1154.0000,360.0000,-1337.0000,775.0000,1039.0000,1079.0000,A
003336,20110331,2010,INDL,C,D,STD,USD,16120.0000,1837.0000,2550,1079.0000,-1676.0000,-892.0000,740.0000,1564.0000,816.0000,A
003336,20120331,2011,INDL,C,D,STD,USD,11189.0000,1093.0000,2697,603.0000,-581.0000,-1308.0000,-4242.0000,1176.0000,419.0000,A
003336,20130331,2012,INDL,C,D,STD,USD,11251.0000,2054.0000,2732,924.0000,-589.0000,456.0000,961.0000,1119.0000,868.0000,A
003336,20140331,2013,INDL,C,D,STD,USD,11389.0000,2443.0000,2475,1471.0000,-599.0000,-566.0000,947.0000,1560.0000,1415.0000,A
003336,20150331,2014,INDL,C,D,STD,USD,10201.0000,2098.0000,1948,325.0000,-1038.0000,-536.0000,-8.0000,1433.0000,775.0000,A
003336,20160331,2015,INDL,C,D,STD,USD,7736.0000,1178.0000,2085,234.0000,-485.0000,-1180.0000,251.0000,802.0000,430.0000,A
003336,20170331,2016,INDL,C,D,STD,USD,8663.0000,1263.0000,2317,441.0000,93.0000,-926.0000,-123.0000,978.0000,658.0000,A
003342,20101231,2010,INDL,C,D,STD,USD,130.2730,14.8370,0,13.9300,-2.1130,-1.9510,8.3720,9.1650,0.6000,A
003342,20111231,2011,INDL,C,D,STD,USD,147.4920,22.4140,0,19.3100,1.0200,-1.6750,11.9380,8.6050,0.6000,A
003342,20121231,2012,INDL,C,D,STD,USD,166.2050,40.6140,0,24.4620,-1.3150,-1.9800,16.1650,21.1560,,A
003342,20131231,2013,INDL,C,D,STD,USD,174.4310,46.2270,0,24.7270,-7.0630,-6.7090,15.6790,18.9910,,A
003342,20141231,2014,INDL,C,D,STD,USD,170.7960,40.8620,0,20.6520,-7.7500,-2.9840,10.3500,6.7080,,A
003342,20151231,2015,INDL,C,D,STD,USD,163.0770,10.8010,1.225,12.9370,-22.9670,-1.3670,6.5100,-4.6850,,A
003342,20161231,2016,INDL,C,D,STD,USD,126.9150,9.4070,4.725,5.4710,-0.4970,-2.5930,-34.6380,2.0550,,A
003358,20100731,2010,INDL,C,D,STD,USD,1066.5620,607.5940,200,122.1290,3.1010,-5.4770,60.6300,124.5200,339.9840,A
003358,20110731,2011,INDL,C,D,STD,USD,937.5090,558.8040,200,93.2980,-136.1120,-10.0380,67.8950,97.3600,152.8780,A
003358,20120731,2012,INDL,C,D,STD,USD,719.7780,367.8940,200,55.5740,-237.9900,-6.4130,32.4160,53.4930,84.6100,A
003358,20130731,2013,INDL,C,D,STD,USD,681.8150,356.6420,200,31.6800,-43.6000,-5.3470,17.8080,37.6950,50.1820,A
003358,20140731,2014,INDL,C,D,STD,USD,473.8520,154.5000,0,43.6030,-231.7930,-4.9370,25.1510,34.5880,,A
003358,20150731,2015,INDL,C,D,STD,USD,473.8770,150.9530,0,34.6620,-21.9110,-3.3620,23.2450,21.7260,,A
003358,20160731,2016,INDL,C,D,STD,USD,921.1960,66.8050,258.649,20.3410,187.0840,-286.2020,-7.7380,14.9700,,A
003358,20170731,2017,INDL,C,D,STD,USD,832.0630,41.8440,195.802,25.0220,-83.4660,-8.1500,15.8270,66.6550,,A
003362,20110531,2010,INDL,C,D,STD,USD,11408.7000,972.4000,3233.8,1328.4000,-1432.1000,88.9000,817.0000,1352.3000,80.6000,A
003362,20120531,2011,INDL,C,D,STD,USD,11441.9000,103.0000,2896.7,849.2000,-849.6000,-1064.3000,467.9000,1052.0000,66.1000,A
003362,20130531,2012,INDL,C,D,STD,USD,20405.3000,183.9000,9404.8,1619.9000,4133.0000,-5465.8000,773.9000,1412.2000,91.6000,A
003362,20140531,2013,INDL,C,D,STD,USD,19366.4000,183.1000,8851.8,1699.5000,-1034.1000,-514.1000,303.1000,1551.2000,88.9000,A
003362,20150531,2014,INDL,C,D,STD,USD,17542.2000,183.1000,7896.9,1557.2000,-1430.2000,-41.6000,-252.6000,1480.6000,37.6000,A
003362,20160531,2015,INDL,C,D,STD,USD,13390.6000,834.5000,5489.2,1242.8000,-2681.4000,2127.4000,-677.0000,1207.4000,29.8000,A
003362,20170531,2016,INDL,C,D,STD,USD,10096.3000,251.4000,2968.2,1234.5000,-1569.1000,-189.3000,639.3000,1175.5000,5.8000,A
003369,20100630,2010,INDL,C,D,STD,USD,8.4580,0.7610,0.33,2.2930,-0.2910,-0.7690,1.1640,1.5470,,A
003369,20110630,2011,INDL,C,D,STD,USD,11.1520,0.9490,0.815,2.4050,0.4850,-1.8650,1.3570,1.5680,,A
003369,20120630,2012,INDL,C,D,STD,USD,12.4980,0.5900,1.742,0.9790,0.9510,-2.4820,0.3220,1.1720,,A
003369,20130630,2013,INDL,C,D,STD,USD,12.5350,0.9190,2.525,-0.6370,1.6550,-2.0600,-1.2610,0.7340,,A
003369,20140630,2014,INDL,C,D,STD,USD,15.9680,2.7960,0.767,-1.8190,3.9140,-1.9620,-1.5670,-0.0750,,A
003369,20150630,2015,INDL,C,D,STD,USD,23.9710,5.9580,0,-1.9280,7.9120,-6.7270,-1.8390,1.9770,,A
003369,20160630,2016,INDL,C,D,STD,USD,18.5050,1.1040,0,-4.3590,0.8660,-7.6660,-8.8860,1.9460,,A
003369,20170630,2017,INDL,C,D,STD,USD,9.5460,0.4510,2.749,-5.2490,4.7000,0.4260,-12.4910,-5.5480,,A
003382,20121231,2012,INDL,C,D,STD,USD,147.1140,102.0960,0,25.9880,46.7240,-4.2590,47.5430,45.5340,102.0960,A
003382,20131231,2013,INDL,C,D,STD,USD,278.4880,155.3550,0,43.4480,66.9690,-70.0860,26.4790,56.3730,54.4290,A
003382,20141231,2014,INDL,C,D,STD,USD,383.7770,233.4530,0,39.4100,24.9430,-29.0130,22.0890,82.8590,136.0880,A
003382,20151231,2015,INDL,C,D,STD,USD,469.1210,241.3040,0,41.4050,-4.0610,-71.8460,19.5520,85.3310,136.2310,A
003382,20161231,2016,INDL,C,D,STD,USD,501.7780,224.1900,0,47.4400,-53.5350,-57.1920,32.6280,101.1480,136.5950,A
003394,20101231,2010,INDL,C,D,STD,USD,425.2110,0.9520,111.675,21.2280,-4.9940,-16.2580,9.7980,16.7670,0.7610,A
003394,20111231,2011,INDL,C,D,STD,USD,464.8310,1.0120,135.256,24.0830,-3.4750,-22.8140,11.3000,26.3490,3.1490,A
003394,20121231,2012,INDL,C,D,STD,USD,578.9750,13.1500,179.779,27.7520,39.6500,-53.8810,13.6400,26.3690,3.6120,A
003394,20131231,2013,INDL,C,D,STD,USD,630.8110,18.3710,179.163,29.9420,-11.3780,-27.7510,18.2690,44.3500,4.4330,A
003394,20141231,2014,INDL,C,D,STD,USD,671.1890,2.4750,179.058,30.2240,-6.4550,-39.6460,21.3190,30.2050,4.9330,A
003394,20151231,2015,INDL,C,D,STD,USD,716.5180,0.7310,180.496,26.6700,5.9670,-48.8570,22.7610,41.1460,4.9570,A
003394,20161231,2016,INDL,C,D,STD,USD,784.5020,1.5640,201.906,32.1150,33.3460,-65.8340,23.3870,33.3210,2.3180,A
003399,20100731,2010,INDL,C,D,STD,USD,2.3380,0.7130,0.279,-3.5310,2.3450,-0.0230,-24.9110,-1.6360,,I
003410,20101231,2010,INDL,C,D,STD,USD,1384.7610,11.2590,1014.848,-11.5540,-173.0310,185.8230,-67.1960,-7.1980,,A
003410,20111231,2011,INDL,C,D,STD,USD,1160.3240,19.9910,868.605,-24.9880,-147.5880,149.7820,-46.3210,6.5380,,A
003410,20121231,2012,INDL,C,D,STD,USD,1045.3440,16.6200,799.543,29.8400,-50.0610,67.8090,-8.3240,-21.1190,12.3590,A
003410,20131231,2013,INDL,C,D,STD,USD,897.6710,16.0860,599.644,11.5070,-199.2690,269.0490,58.5300,-66.6950,27.0430,A
003410,20141231,2014,INDL,C,D,STD,USD,930.4050,12.2010,605.612,12.9370,-3.4070,28.9040,41.5780,-29.3820,,A
003410,20151231,2015,INDL,C,D,STD,USD,1110.2040,15.1710,776.841,20.0290,193.7120,-139.8230,-7.6360,-50.9190,3.0000,A
003410,20161231,2016,INDL,C,D,STD,USD,1185.9140,17.5060,838.901,32.2910,61.1630,-66.8660,0.0370,8.0380,,A
003413,20101231,2010,INDL,C,D,STD,USD,36146.0000,,,2120.0000,-128.0000,-2175.0000,1003.0000,2381.0000,272.0000,A
003413,20111231,2011,INDL,C,D,STD,USD,39214.0000,,,2239.0000,-677.0000,-2150.0000,1062.0000,3137.0000,245.0000,A
003413,20121231,2012,INDL,C,D,STD,USD,41209.0000,,,2339.0000,-330.0000,-2523.0000,1141.0000,2599.0000,279.0000,A
003413,20131231,2013,INDL,C,D,STD,USD,40647.0000,,,2244.0000,387.0000,-2659.0000,1062.0000,2552.0000,336.0000,A
003413,20141231,2014,INDL,C,D,STD,USD,44308.0000,,,2164.0000,-47.0000,-2759.0000,1092.0000,2831.0000,361.0000,A
003413,20151231,2015,INDL,C,D,STD,USD,45642.0000,,,2432.0000,629.0000,-3657.0000,1193.0000,3277.0000,345.0000,A
003413,20161231,2016,INDL,C,D,STD,USD,48255.0000,,,2471.0000,1345.0000,-4976.0000,1245.0000,3459.0000,363.0000,A
003416,20101231,2010,INDL,C,D,STD,USD,2943.7320,421.4200,814.024,102.3410,-78.9630,-161.0640,3.9850,184.8720,394.0920,I
003416,20111231,2011,INDL,C,D,STD,USD,3100.0160,438.0100,794.264,199.9090,-41.0920,-287.0280,88.4430,344.7100,417.0590,I
003416,20121231,2012,INDL,C,D,STD,USD,3141.4640,429.7840,765.379,228.8410,-53.7920,-265.8450,104.5460,311.4110,381.4660,I
003416,20131231,2013,INDL,C,D,STD,USD,3279.9310,484.5020,755.025,208.9530,-21.3270,-271.9390,99.1530,347.9840,441.1990,I
003416,20141231,2014,INDL,C,D,STD,USD,3335.6180,432.7590,744.553,284.4150,-28.4400,-263.1870,137.0390,239.8840,393.8330,I
003424,20100930,2010,INDL,C,D,STD,USD,563.8390,47.5630,146.735,50.2860,-41.0260,-31.4240,28.0940,68.6180,93.6050,A
003424,20110930,2011,INDL,C,D,STD,USD,672.8600,98.9870,233.896,52.0400,69.3500,-89.5030,34.5650,71.5770,222.6720,A
003424,20120930,2012,INDL,C,D,STD,USD,773.7870,60.3590,248.454,42.8580,-0.7090,-87.8850,21.5930,49.9660,298.1830,A
003424,20130930,2013,INDL,C,D,STD,USD,988.5430,94.6260,232.736,22.1550,56.3430,-60.7650,140.2710,38.7920,86.6480,A
003424,20140930,2014,INDL,C,D,STD,USD,1174.7320,124.2900,323.583,14.2740,172.8650,-170.7600,28.8040,27.5750,26.1060,A
003424,20151231,2015,INDL,C,D,STD,USD,1003.9180,56.5230,306.641,23.2770,-12.3070,-113.3000,-15.8430,52.4970,29.2530,A
003424,20161231,2016,INDL,C,D,STD,USD,1096.9670,75.8080,288.307,31.6080,-15.2310,-28.7950,99.4510,63.3490,32.7100,A
003429,20101231,2010,INDL,C,D,STD,USD,177.7590,0.3380,15.249,-0.1640,1.8100,-1.3450,-0.6030,-0.3940,3.9080,A
003429,20111231,2011,INDL,C,D,STD,USD,170.2660,0.0060,15.267,-7.7200,-0.2090,2.0740,-4.7060,-2.1960,10.1880,A
003429,20121231,2012,INDL,C,D,STD,USD,184.6970,1.3020,29.127,2.3140,13.1550,-15.3630,0.5990,3.5040,,A
003429,20131231,2013,INDL,C,D,STD,USD,226.1840,4.9330,63.227,6.2800,34.4490,-41.7060,3.6830,10.8880,,A
003429,20141231,2014,INDL,C,D,STD,USD,275.9230,1.8810,103.94,12.5920,41.2970,-55.6730,6.3840,11.3250,,A
003429,20151231,2015,INDL,C,D,STD,USD,406.0170,4.0610,168.46,14.7530,61.1860,-84.1960,8.3470,25.1900,5.7040,A
003429,20161231,2016,INDL,C,D,STD,USD,408.6230,7.7800,166.245,24.5600,12.8500,-23.4190,16.2510,14.2880,0.4170,A
003439,20101231,2010,INDL,C,D,STD,USD,15616.0000,247.0000,,928.0000,202.0000,-1003.0000,340.0000,959.0000,287.0000,A
003439,20111231,2011,INDL,C,D,STD,USD,16452.0000,161.0000,,1003.0000,-199.0000,-1058.0000,415.0000,1169.0000,245.0000,A
003439,20121231,2012,INDL,C,D,STD,USD,17131.0000,93.0000,,1069.0000,41.0000,-1350.0000,382.0000,1241.0000,203.0000,A
003439,20131231,2013,INDL,C,D,STD,USD,17416.0000,172.0000,,1142.0000,190.0000,-1532.0000,452.0000,1421.0000,250.0000,A
003439,20141231,2014,INDL,C,D,STD,USD,19185.0000,207.0000,,1161.0000,498.0000,-1910.0000,477.0000,1447.0000,289.0000,A
003439,20151231,2015,INDL,C,D,STD,USD,20340.0000,266.0000,,1163.0000,463.0000,-2044.0000,523.0000,1640.0000,336.0000,A
003439,20161231,2016,INDL,C,D,STD,USD,21622.0000,235.0000,,1297.0000,255.0000,-1915.0000,551.0000,1629.0000,220.0000,A
003465,20101231,2010,INDL,C,D,STD,USD,79.5610,1.0320,11.285,0.3720,-1.7150,-0.7720,-0.3810,2.8380,,A
003465,20111231,2011,INDL,C,D,STD,USD,75.8710,0.8400,12.433,-2.4880,1.6480,-1.3970,-1.9480,-0.4430,,A
003465,20121231,2012,INDL,C,D,STD,USD,71.5450,1.7340,3.908,-3.7920,-4.1850,-1.7650,3.3890,6.8440,1.7340,A
003465,20131231,2013,INDL,C,D,STD,USD,71.9620,0.9240,4.408,-1.1590,0.3750,-1.5020,-0.8590,0.3170,,A
003465,20141231,2014,INDL,C,D,STD,USD,71.8010,0.6750,0,-2.9340,1.3920,-2.0700,-5.4590,0.4290,,A
003465,20151231,2015,INDL,C,D,STD,USD,75.7550,0.5470,0,2.2910,0.3840,-2.0700,1.4130,1.5580,,A
003465,20161231,2016,INDL,C,D,STD,USD,78.0080,0.3010,0,6.1860,-4.2500,-4.0950,3.6860,8.0990,,A
003469,20101231,2010,INDL,C,D,STD,USD,3591.7850,7.9160,925.991,280.7330,379.9430,-1039.4160,168.2550,653.1670,0.0000,A
003469,20111231,2011,INDL,C,D,STD,USD,5646.0860,53.5440,1254.301,743.1140,982.4270,-2004.7140,429.0720,1067.9150,0.0000,A
003469,20121231,2012,INDL,C,D,STD,USD,9140.0090,35.7290,3539.721,1164.5600,2253.4900,-3903.3700,739.3850,1632.0650,36.7160,A
003469,20131231,2013,INDL,C,D,STD,USD,11941.1820,28.4820,4715.832,1447.2790,1140.4690,-3711.0110,764.2190,2563.2950,0.0000,A
003469,20141231,2014,INDL,C,D,STD,USD,15145.0700,24.3810,5997.915,1867.2360,1227.7150,-4587.3990,977.3410,3355.7150,84.4150,A
003469,20151231,2015,INDL,C,D,STD,USD,14919.8080,11.4630,7117.788,-247.1500,1187.1890,-3046.2470,-353.6680,1857.1010,104.4260,A
003469,20161231,2016,INDL,C,D,STD,USD,13811.7760,16.6430,6579.916,-595.3780,-587.7730,-532.9650,-399.6790,1125.9190,0.0000,A
003497,20101231,2010,INDL,C,D,STD,USD,6668.6000,1035.3000,1421,701.2000,131.4000,-187.1000,443.8000,700.5000,90.1000,I
003497,20111231,2011,INDL,C,D,STD,USD,6447.6000,676.6000,1421.2,757.6000,-502.3000,-413.6000,827.6000,561.3000,75.4000,I
003502,20101231,2010,INDL,C,D,STD,USD,2305.5370,413.3590,326.609,209.0230,-70.9950,-117.2400,140.4490,174.6910,0.0000,A
003502,20111231,2011,INDL,C,D,STD,USD,2501.0050,233.7100,350.695,163.3010,-138.0610,-169.3360,253.5030,125.5170,5.8690,A
003502,20121231,2012,INDL,C,D,STD,USD,2801.1600,351.8170,338.461,389.5020,-132.6050,-205.0720,220.3710,454.2200,0.0000,A
003502,20131231,2013,INDL,C,D,STD,USD,2738.1470,397.7310,338.827,314.7630,-46.5060,-179.7250,111.0130,272.3750,0.3490,A
003502,20141231,2014,INDL,C,D,STD,USD,2489.9310,551.6520,301.046,300.4580,-194.7550,26.9180,213.5780,319.0840,5.9790,A
003502,20151231,2015,INDL,C,D,STD,USD,2436.1760,505.1570,297.012,354.4800,-156.6670,-180.8930,212.7660,300.3140,3.6980,A
003502,20161231,2016,INDL,C,D,STD,USD,2619.3950,504.4230,299.515,396.6490,-118.3230,-181.0280,248.3810,309.7950,1.0620,A
003504,20101031,2010,INDL,C,D,STD,USD,2525.0180,3.5730,591.977,206.5430,-161.5670,-106.6040,112.8030,267.6630,1.2100,A
003504,20111031,2011,INDL,C,D,STD,USD,2624.5180,5.1750,339.953,253.8560,-172.8730,-161.6750,175.4300,336.2810,0.5270,A
003504,20121031,2012,INDL,C,D,STD,USD,2941.3840,12.8400,348.422,288.2400,-68.4430,-238.4740,248.3390,315.1210,0.2000,A
003504,20131031,2013,INDL,C,D,STD,USD,3137.2610,77.3930,301.67,327.6320,-161.5970,-189.9180,296.1510,415.9250,0.3000,A
003504,20141031,2014,INDL,C,D,STD,USD,4458.3400,25.2220,1280.833,368.1830,842.1650,-1346.4080,269.8560,454.8230,0.6000,A
003504,20151031,2015,INDL,C,D,STD,USD,4460.6100,16.4260,1109.564,363.0900,-106.6770,-287.9470,203.5230,390.9700,1.3000,A
003504,20161031,2016,INDL,C,D,STD,USD,4475.9180,100.8170,1316.673,417.5440,-1.3820,-418.7790,273.9170,509.6370,0.0000,A
003504,20171031,2017,INDL,C,D,STD,USD,4858.7000,88.8000,1149.3,470.4000,-227.9000,-381.3000,372.9000,593.6000,,A
003505,20101231,2010,INDL,C,D,STD,USD,12697.6000,1217.6000,1959.6,429.7000,-7.6000,-267.4000,707.7000,749.7000,4.1000,A
003505,20101231,2010,INDL,C,D,STD,USD,12697.6000,1217.6000,1959.6,429.7000,-7.6000,-267.4000,707.7000,749.7000,4.1000,A
003505,20111231,2011,INDL,C,D,STD,USD,12423.8000,1078.9000,1959.6,450.1000,-665.1000,-338.1000,676.3000,868.1000,2.2000,A
003505,20111231,2011,INDL,C,D,STD,USD,12423.8000,1078.9000,1959.6,450.1000,-665.1000,-338.1000,676.3000,868.1000,2.2000,A
003505,20121231,2012,INDL,C,D,STD,USD,16212.2000,624.0000,4654.9,486.5000,1171.4000,-2635.1000,443.0000,983.7000,0.0000,A
003505,20121231,2012,INDL,C,D,STD,USD,16212.2000,624.0000,4654.9,486.5000,1171.4000,-2635.1000,443.0000,983.7000,0.0000,A
003505,20131231,2013,INDL,C,D,STD,USD,15580.1000,442.3000,3274.8,477.4000,-1059.2000,-277.0000,567.3000,1168.2000,19.7000,A
003505,20131231,2013,INDL,C,D,STD,USD,15580.1000,442.3000,3274.8,477.4000,-1059.2000,-277.0000,567.3000,1168.2000,19.7000,A
003505,20141231,2014,INDL,C,D,STD,USD,13996.3000,624.6000,3111.4,477.8000,-802.0000,-239.4000,514.0000,1272.6000,31.6000,A
003505,20141231,2014,INDL,C,D,STD,USD,13996.3000,624.6000,3111.4,477.8000,-802.0000,-239.4000,514.0000,1272.6000,31.6000,A
003505,20151231,2015,INDL,C,D,STD,USD,12276.3000,430.9000,2908.7,359.1000,-512.0000,-334.7000,359.5000,696.4000,44.1000,A
003505,20151231,2015,INDL,C,D,STD,USD,12276.3000,430.9000,2908.7,359.1000,-512.0000,-334.7000,359.5000,696.4000,44.1000,A
003505,20161231,2016,INDL,C,D,STD,USD,29341.5000,560.9000,12059.4,474.9000,11317.9000,-12286.6000,1975.9000,1126.9000,14.4000,A
003505,20161231,2016,INDL,C,D,STD,USD,29341.5000,560.9000,12059.4,474.9000,11317.9000,-12286.6000,1975.9000,1126.9000,14.4000,A
003532,20101231,2010,INDL,C,D,STD,USD,25833.0000,4598.0000,2319,1472.0000,-2.0000,-1769.0000,3558.0000,3835.0000,1802.0000,A
003532,20111231,2011,INDL,C,D,STD,USD,27848.0000,4661.0000,2391,1796.0000,-980.0000,-2056.0000,2805.0000,3189.0000,1211.0000,A
