"","Company code","Report date","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"5293",8699,20150930,2015,9.439,-56.637,0.00597239049195434,0.536706919685643
"5294",8699,20160930,2016,15.51,54.677,0.00518900967750305,0.38659793814433
"5295",8699,20170930,2017,-9.486,-31.162,0.00481943969194141,0.0158126517026273
"5296",8716,20101231,2010,67.416,14.864,0.00535328667606264,0.0319794753197948
"5297",8717,20110331,2010,1013.5,1018.7,0.0264183387487578,0.466942964278666
"5298",8717,20120331,2011,1224.1,-447.9,0.0197181497897488,2.64885496183206
"5299",8717,20130331,2012,1426.6,-394.7,0.225331439393939,28.9081245254366
"5300",8717,20140331,2013,1777,35,0.192133864198859,33.3738317757009
"5301",8717,20150331,2014,1530,208,0.236051060325304,127.388888888889
"5302",8717,20151231,2015,813,-119,0.252915060740596,432
"5303",8734,20101231,2010,-2.236,-0.024,0.609031665134932,5.13525889397675
"5304",8762,20100630,2010,12736,-1780,0.171051399681678,62.1076487252125
"5305",8762,20110630,2011,11797,-274,0.180891047602527,64.3367609254499
"5306",8762,20120630,2012,10756,1781,0.190277063609691,55.6703539823009
"5307",8762,20130630,2013,11312,1507,0.169585604216482,10.5953342305967
"5308",8762,20140630,2014,11643,2572,0.167177297492133,9.22294455066922
"5309",8762,20150630,2015,7036,-1302,0.162948376385189,3.91484230055659
"5310",8762,20160630,2016,10508,647,0.170722690661968,NA
"5311",8762,20170630,2017,15326,-1504,0.163729382256698,NA
"5312",8789,20101231,2010,260.241,59.1,0.0538024622863766,0.0814969129998212
"5313",8789,20111231,2011,339.07,2.87300000000005,0.0463337690174117,0.0681503385949567
"5314",8789,20121231,2012,302.452,101.503,0.0440290570973378,0.061515899016354
"5315",8789,20131231,2013,393.464,97.7410000000002,0.0390793908249765,0.053807904068376
"5316",8807,20101231,2010,-44.687,0.762999999999977,NA,NA
"5317",8807,20111231,2011,176.887,-0.312999999999988,NA,NA
"5318",8807,20121231,2012,106.075,-6.10599999999999,NA,NA
"5319",8807,20131231,2013,101.035,-6.45200000000006,NA,NA
"5320",8807,20141231,2014,116.782,25.741,NA,NA
"5321",8807,20151231,2015,16.168,17.777,NA,NA
"5322",8807,20161231,2016,117.377,-41.529,NA,NA
"5323",8810,20101231,2010,1564,-70,NA,NA
"5324",8810,20111231,2011,1503,554,NA,NA
"5325",8810,20121231,2012,1275,-455,NA,NA
"5326",8810,20131231,2013,1243,114,NA,NA
"5327",8810,20141231,2014,1518,-91,NA,NA
"5328",8810,20151231,2015,1679,-8,NA,NA
"5329",8810,20161231,2016,887,29,NA,NA
"5330",8823,20101231,2010,-1096.729,-387.598,0.450109463416256,18.7612644070182
"5331",8823,20111231,2011,-210.388,-400.319,0.454103479425237,11.9508479305297
"5332",8823,20121231,2012,206.145,321.689,0.377573147101698,7.82494645363007
"5333",8823,20131231,2013,2620.116,175.569,0.23863726527033,7.05303586595695
"5334",8823,20141231,2014,474.338,-287.467,0.216810492204247,5.40445460601142
"5335",8823,20151231,2015,494.09,-538.701,0.237764130449328,4.75229359843081
"5336",8823,20161231,2016,602.703,-52.187,0.308322984417677,5.64884923192126
"5337",8826,20100831,2010,-5.391,-0.693,0,0
"5338",8826,20110831,2011,-6.016,0.0599999999999998,0,0
"5339",8826,20120831,2012,-17.419,1.552,0.0855872811026868,8.67393278837421
"5340",8826,20130831,2013,-4.15,0.825,0.0725478281684435,Inf
"5341",8826,20140831,2014,-0.311,-0.699,0.0458428088080315,Inf
"5342",8826,20150831,2015,-23.128,35.34,0,NA
"5343",8826,20160831,2016,-1.311,-32.392,0,0
"5344",8826,20170831,2017,-1.711,0.879,0,0
"5345",8832,20110131,2010,7.774,17.139,0,NA
"5346",8832,20120131,2011,9.272,73.232,0,NA
"5347",8832,20130131,2012,23.265,18.618,0,NA
"5348",8832,20140131,2013,40.125,97.067,0,NA
"5349",8832,20150131,2014,30.445,61.482,0,NA
"5350",8832,20160131,2015,36.345,-172.782,0,NA
"5351",8832,20170131,2016,70.328,6.37399999999997,0,NA
"5352",8838,20101231,2010,0.246,0.097,0.00376293508936971,0.0087070091423596
"5353",8838,20111231,2011,1.095,1.227,0.00454468944622117,0.00905584437363743
"5354",8838,20121231,2012,0.778,1.071,0,NA
"5355",8838,20131231,2013,0.157,0.57,0,NA
"5356",8850,20101231,2010,31.807,0.847999999999999,0.16613933204281,27.0830612985129
"5357",8850,20111231,2011,43.569,-6.542,0.0936400268238115,22.4345971563981
"5358",8850,20121231,2012,47.405,15.618,0.0570239679185441,13.8340867992767
"5359",8850,20131231,2013,56.339,35.179,0.0304221889733046,7.30115036976171
"5360",8850,20141231,2014,56.492,0.379999999999995,0.113791196737618,41.9562326869806
"5361",8850,20151231,2015,51.18,22.339,0.119765781247037,61.4528443113772
"5362",8850,20161231,2016,61.403,11.854,0.0960596970064795,47.1460992907801
"5363",8858,20110331,2010,61.606,32.006,0,0
"5364",8858,20120331,2011,75.657,17.827,0,0
"5365",8858,20130331,2012,42.724,-28.445,0,0
"5366",8858,20140331,2013,15.68,-2.854,0,0
"5367",8858,20150331,2014,27.332,15.848,0,0
"5368",8858,20160331,2015,5.657,-91.817,0.197818346238625,2.51238245639222
"5369",8858,20170331,2016,18.241,10.497,0.0316976634595675,0.35220362065322
"5370",8864,20100930,2010,9.563,14.284,0.00116090256500687,NA
"5371",8864,20110930,2011,22.882,11.246,0,NA
"5372",8864,20120930,2012,-23.031,-18.088,0,NA
"5373",8864,20130930,2013,-20.069,-10.369,0,NA
"5374",8864,20140930,2014,-13.047,-10.062,0,NA
"5375",8864,20150930,2015,-7.771,-0.981,0.0746636270883816,NA
"5376",8864,20160930,2016,-7.008,1.941,0.0863885839736553,NA
"5377",8864,20170930,2017,9.131,23.274,0.0443318390798599,NA
"5378",8867,20110331,2010,4.541,-39.062,0.555344401517525,3.42949259890811
"5379",8867,20120331,2011,-8.809,-24.667,0.466664811760778,4.88392100804744
"5380",8867,20130331,2012,-52.419,17.802,0.552352212103249,6.32833240723591
"5381",8867,20140331,2013,-21.474,30.11,0.5631180935218,2.18888662075486
"5382",8867,20150331,2014,16.76,-30.966,0.428523644269766,4.48494661298792
"5383",8867,20160331,2015,-74.683,-34.065,0.587951870213378,82.2939024390244
"5384",8867,20170331,2016,3.645,-20.964,0.568176263292849,Inf
"5385",8873,20101231,2010,339.2,10.3000000000001,0.320281005454114,NA
"5386",8873,20111231,2011,207.9,-10.2,0.306980298913043,NA
"5387",8873,20121231,2012,212,5.19999999999999,0.314311570093955,36.5603715170279
"5388",8873,20131231,2013,161.2,-0.799999999999955,0.317292750906445,38.6306306306306
"5389",8873,20141231,2014,226.5,16,0.302044850224722,26.9098532494759
"5390",8873,20151231,2015,208.7,-7,0.28678788432546,32.1099744245524
"5391",8892,20101231,2010,5.795,13.714,0,NA
"5392",8892,20111231,2011,4.278,3.826,0,NA
"5393",8892,20121231,2012,3.227,-14.283,0,NA
"5394",8892,20131231,2013,1.99,-4.824,0,NA
"5395",8892,20141231,2014,6.814,-2.551,0.229165950523071,NA
"5396",8892,20151231,2015,6.015,-4.743,0.25818825612275,NA
"5397",8892,20161231,2016,1.758,-0.751999999999999,0.204937635147714,NA
"5398",8898,20100930,2010,228.283,632.65,0.0241808444529217,0.32342866032616
"5399",8898,20110930,2011,278.353,-521.086,0.0395374130997426,0.543270903663368
"5400",8898,20120930,2012,295.869,-460.651,0.0666724164371287,0.533558686667595
"5401",8898,20130930,2013,367.154,623.263,0.0544483462995666,0.632302340094541
"5402",8898,20140930,2014,480.248,-365.216,0.0745929417106969,0.871845506680664
"5403",8898,20150930,2015,502.14,457.123,0.0665886722817387,0.844802771216528
"5404",8898,20160930,2016,529.35,-921.41,0.0728575505781479,0.894318975200177
"5405",8898,20170930,2017,636.235,1994.429,0.0703155960235133,0.702605412252201
"5406",8901,20101231,2010,146.742,4.54599999999999,0.136562631283148,12.6711255094576
"5407",8901,20111231,2011,296.381,-1.642,0.15191924143502,22.8941441441441
"5408",8901,20121231,2012,274.436,6.76999999999998,0.0782642596383899,9.31812244187059
"5409",8901,20131231,2013,166.895,-5.46299999999997,0.0385154567658578,3.69933370349806
"5410",8901,20141231,2014,245.193,1.072,0.127603364409063,13.3901944411309
"5411",8901,20151231,2015,-99.561,55.4239999999999,0,0
"5412",8901,20161231,2016,-141.246,66.639,0,0
"5413",8901,20171231,2017,162.511,NA,0,NA
"5414",8902,20110531,2010,189.058,189.943,0.315460555232973,7.11715661103979
"5415",8902,20120531,2011,215.936,-89.891,0.313351048589615,8.63685351502013
"5416",8902,20130531,2012,98.603,29.2,0.333784065511918,12.1466138487793
"5417",8902,20140531,2013,291.66,-8.80500000000001,0.308705875366718,9.29195941208013
"5418",8902,20150531,2014,239.484,-118.812,0.35278873683493,10.7002326032177
"5419",8902,20160531,2015,354.725,102.735,0.345693221645292,11.2349614850704
"5420",8902,20170531,2016,181.823,82.433,0.410588928402976,12.7091423185674
"5421",8947,20101231,2010,18.04,19.757,0.19451665269658,Inf
"5422",8947,20111231,2011,22.186,17.149,0.162506541336309,Inf
"5423",8947,20121231,2012,16.423,-23.585,0.153042250611205,Inf
"5424",8947,20131231,2013,14.8,19.688,0.115541311604791,Inf
"5425",8947,20141231,2014,19.367,8.857,0.0831603632372019,Inf
"5426",8947,20151231,2015,12.886,1.594,0,NA
"5427",8947,20161231,2016,17.754,14.786,0,NA
"5428",8958,20110131,2010,40.537,-3.167,0,NA
"5429",8958,20120131,2011,50.569,-11.716,0,NA
"5430",8958,20130131,2012,52.545,23.519,0,NA
"5431",8958,20140131,2013,42.903,3.867,0,NA
"5432",8958,20150131,2014,31.733,-0.567999999999998,0,NA
"5433",8958,20160131,2015,4.776,-17.75,0,NA
"5434",8958,20170131,2016,20.191,16.843,0,NA
"5435",8972,20101231,2010,1840,996,0.147817541560888,9.28020565552699
"5436",8972,20111231,2011,1866,362,0.178115572058482,12.28
"5437",8972,20121231,2012,1888,-812,0.177283969122386,3.69609375
"5438",8972,20131231,2013,1996,108,0.182308314399045,NA
"5439",8972,20141231,2014,2244,-74,0.191039426523298,761.428571428571
"5440",8972,20151231,2015,2074,-894,0.182029302277928,NA
"5441",8972,20161231,2016,2211,975,0.177525622254758,NA
"5442",8987,20110131,2010,-2.008,0.0879999999999999,0.807660640773224,NA
"5443",8987,20120131,2011,-1.079,0.488,0.796946899422978,NA
"5444",8987,20130131,2012,-1.006,-0.489,0.772658092991401,NA
"5445",8987,20140131,2013,-1.022,-0.098,0.745169034594042,NA
"5446",8987,20150131,2014,-2.104,0.112,0.726949829806127,NA
"5447",8987,20160131,2015,0.432,1.45,0.215028612004511,NA
"5448",8987,20170131,2016,-2.192,-1.389,0.715284354845984,NA
"5449",9016,20101231,2010,149.379,-89.604,0.178386582043627,4.64285866099894
"5450",9016,20111231,2011,152.29,-31.0640000000001,0.281397452636832,218.854523809524
"5451",9016,20121231,2012,195.6,231.2,0.229329522848897,50.8385093167702
"5452",9016,20131231,2013,120,88.7,0.210621655002058,28.9584905660377
"5453",9016,20141231,2014,31,-124.7,0.185996008921235,69.6483516483516
"5454",9016,20151231,2015,143.3,-69.9,0.375002722303286,136.65873015873
"5455",9016,20161231,2016,203.4,43.2,0.323849948376735,88.7735849056604
"5456",9023,20100630,2010,42.74,108.51,0.229232870660751,116.533103813559
"5457",9023,20110630,2011,-8.905,-63.583,0.17356249719646,1478.35377358491
"5458",9023,20120630,2012,-114.093,19.293,0.183016656848063,1097.99236641221
"5459",9023,20130630,2013,29.194,87.489,0.125689324354257,NA
"5460",9023,20140630,2014,-135.727,177.225,0.207283595666228,NA
"5461",9023,20150630,2015,-33.842,-163.26,0.103270611825149,NA
"5462",9023,20160630,2016,-11.316,-64.152,0.116164670546056,NA
"5463",9023,20170630,2017,-16.14,24.115,0.119229293871998,NA
"5464",9063,20101231,2010,226.6,-78.4,0.225754075859529,NA
"5465",9063,20111231,2011,281.4,-8.5,0.265696586436084,NA
"5466",9063,20121231,2012,316.4,-16.9,0.291003748438151,NA
"5467",9063,20131231,2013,374.9,-0.5,0.232483794746086,NA
"5468",9063,20141231,2014,418.7,6.20000000000005,0.253390002023882,NA
"5469",9063,20151231,2015,442.6,-1.30000000000001,0.184875971668602,NA
"5470",9063,20161231,2016,430.5,-9.29999999999995,0.176799204771372,NA
"5471",9083,20100930,2010,-13.451,-14.954,0.193636794406048,1.98642434858769
"5472",9083,20110930,2011,-8.228,13.212,0.526996066328052,14.7008451076192
"5473",9083,20120930,2012,25.507,-5.062,0.683344659740729,257.033143669986
"5474",9083,20131231,2013,6.426,7.95400000000004,0.544902609544045,4.87207867335133
"5475",9083,20141231,2014,6.968,7.68900000000001,0.496565479953751,4.40888597777281
"5476",9083,20151231,2015,6.188,-9.815,0.0982362271834087,0.454260816255036
"5477",9125,20110531,2010,90.074,137.626,0,0
"5478",9125,20120531,2011,8.526,-124.694,0,0
"5479",9125,20130531,2012,1.248,57.433,0,0
"5480",9125,20140531,2013,-0.515,0.36,0,0
"5481",9125,20150531,2014,-5.559,-23.576,0,0
"5482",9125,20160531,2015,-6.766,-13.305,0,0
"5483",9125,20170531,2016,-6.928,-4.979,0,0
"5484",9155,20110228,2010,-555.424,-12.478,0.82318534645341,NA
"5485",9155,20120229,2011,-368.571,71.169,0.859308927363136,NA
"5486",9155,20130228,2012,118.105,-32.8330000000001,0.852347861244386,NA
"5487",9155,20140228,2013,249.414,16.9540000000001,0.828977672875421,NA
"5488",9155,20150228,2014,2109.173,-30.5069999999999,0.636892982395175,NA
"5489",9155,20160229,2015,165.465,8.57199999999989,0.620211917875394,NA
"5490",9155,20170228,2016,4.053,120.939,0.632124354566149,NA
"5491",9171,20100930,2010,4.445,-0.676,NA,NA
"5492",9171,20110930,2011,4.653,1.206,NA,NA
"5493",9171,20120930,2012,4.297,0.958,NA,NA
"5494",9171,20130930,2013,4.262,-6.064,NA,NA
"5495",9171,20140930,2014,4.708,-1.996,NA,NA
"5496",9171,20150930,2015,5.094,0.135999999999999,NA,NA
"5497",9171,20160930,2016,5.807,-0.341999999999999,NA,NA
"5498",9171,20170930,2017,6.233,-0.573999999999998,NA,NA
"5499",9173,20100831,2010,33.197,44.439,0.000348828243092895,0.00191002124479771
"5500",9173,20110831,2011,134.012,82.115,0.000281117850920361,0.00192969827324528
"5501",9173,20120831,2012,150,-57.634,0.000100442274249424,0.000916579302081773
"5502",9203,20100930,2010,464.3,162.8,0.190573468399217,32.0886524822695
"5503",9203,20110930,2011,697.8,181.3,0.171242596832485,30.5743243243243
"5504",9203,20120930,2012,737,-68.1999999999999,0.160560631597623,72.9838709677419
"5505",9203,20130930,2013,756.3,296.4,0.154860897238477,85.3867924528302
"5506",9203,20140930,2014,826.8,28.1,0.145372822858977,43.9611650485437
"5507",9203,20150930,2015,827.6,332.7,0.234343528970912,25.015
"5508",9203,20160930,2016,729.7,109.6,0.213527291162057,51.0538720538721
"5509",9203,20170930,2017,825.7,-132.3,0.208525908652973,110.622222222222
"5510",9215,20101231,2010,1528,-423,0.503058280438546,12.782991202346
"5511",9215,20111231,2011,1563,-12,0.546454634571397,11.2615039281706
"5512",9215,20121231,2012,1700,270,0.54995412376389,16.8578125
"5513",9215,20131231,2013,1669,2088,0.565357400110165,12.9543689320388
"5514",9215,20141231,2014,1341,-2125,0.557537138978961,7.19912366114898
"5515",9215,20151231,2015,1381,-165,0.578234790059983,5.34537389100127
"5516",9215,20161231,2016,835,-82,0.567355867616964,5.65003513703443
"5517",9215,20171231,2017,1711,65,0.50057166614697,NA
"5518",9216,20101231,2010,34.571,24.719,0,0
"5519",9216,20111231,2011,37.055,-0.866000000000003,0.194363278967221,5.06016597510373
"5520",9216,20121231,2012,68.685,32.952,0.139949527909645,0.739560011681106
"5521",9216,20131231,2013,37.761,71.693,0.106032727696539,0.496620248313028
"5522",9216,20141231,2014,52.883,58.554,0.0799756201825613,0.390681758357462
"5523",9216,20151231,2015,46.32,-23.348,0.1978201699165,955.746113989637
"5524",9216,20161231,2016,48.283,23.032,0.231777567439659,191.75646045419
"5525",9225,20101231,2010,90.002,10.911,0,0
"5526",9225,20111231,2011,100.711,26.066,0,0
"5527",9225,20121231,2012,111.332,18.237,0,0
"5528",9225,20131231,2013,123.33,56.222,0,0
"5529",9225,20141231,2014,137.664,-1.84400000000002,0,0
"5530",9225,20151231,2015,152.149,29.198,0,0
